"ID";"location_title";"location_modern_title";"location_other_title";"location_uncertain";"location_lat";"location_long";"LegendID"
459;"Petraficta";"Pierrefitte";;0;"46.14532000";"2.23174000";5
461;"Solaso";"Soulas (comm. De Sandillon)";;0;"47.91430500";"1.91159400";5
462;"Thaisacas";"Thésée";;0;"47.32582000";"1.30249000";5
464;"Vosonno";"Vouzon";;0;"47.64420700";"2.05793600";5
465;"Parisius";"Paris";;0;"48.85650600";"2.35213300";5
466;"Castra";"Châtre (auj. Arpajon)";;0;"46.58156800";"1.98922900";5
467;"Catullaco";"Saint-Denis";;0;"48.93577300";"2.35802300";5
468;"Draverno";"Draveil";;0;"48.67870000";"2.42120000";5
469;"Exona";"Essonnes";;0;"48.61376800";"2.48034200";5
470;"Gentiliaco";"Gentilly";;0;"48.81270000";"2.34371000";5
471;"Locosancto";"Lieusaint";;0;"48.63247600";"2.55096300";5
472;"Munciaco";"Mousay";;0;"49.04710000";"2.62335500";5
473;"Palaciolo";"Palaiseau";;0;"48.71702800";"2.24685700";5
474;"Porto Cristoialo";"Port de Créteil (comm. De Saint-Maur-les-Fossés)";;0;"48.78307300";"2.45183700";5
475;"Tremolito";"Tremblay";;0;"48.42267100";"-1.47567600";5
476;"Meldus";"Meaux";;0;"48.95891500";"2.89648600";5
477;"Claio";"Claye";;0;"48.03697000";"-1.41431800";5
478;"Columbario";"Coulommieres";;0;"48.88535600";"2.76775000";5
479;"Crideciaco";"Crécy-la-Chapelle";;0;"48.85531300";"2.93384200";5
480;"Nevers";"Nevers";;0;"46.99390300";"3.15996400";5
482;"Cantunaco";"Chantenay-Saint-Imbert";;0;"46.73301700";"3.18317400";5
483;"Catonaco";"Charrin";;0;"46.78838000";"3.59777000";5
484;"Dicetia";"Decize";;0;"46.82842600";"3.46161000";5
485;"Treveris";"Trier";;0;"49.75991200";"6.64449200";5
486;"Antunacco";"Andernach";;0;"50.43542000";"7.39932500";5
487;"Bodovreca";"Boppart";;0;"47.40586800";"9.33616100";5
488;"Epocio";"Carignan";;0;"49.63198600";"5.16825000";5
489;"Mallo Matiriaco";"Mairy";;0;"49.64944900";"5.04897400";5
491;"Pontepetrio";"Pierrepont";;0;"49.65416700";"3.79250000";5
492;"Mettis";"Metz";;0;"49.11969600";"6.17635500";5
493;"Avanaco";"Augny";;0;"49.05936800";"6.12192100";5
494;"Bodesio";"Vic-sur-Seille";;0;"48.78132300";"6.53031500";5
495;"Doso";"Dieuze";;0;"48.81056200";"6.71759900";5
496;"Marsallo";"Marsal";;0;"43.92990000";"2.28575000";5
497;"Medianovico";"Moyenvic";;0;"48.77969100";"6.56228200";5
498;"Sareburgo";"Sarrebourg";;0;"48.73567500";"7.05333000";5
499;"Tullo";"Toul";;0;"48.67626200";"5.89417600";5
500;"Granno";"Grand";;0;"48.38610400";"5.48662500";5
501;"Nanciaco";"Nancy";;0;"48.69280500";"6.18381200";5
502;"Nasio";"Naix-aux-Forges";;0;"48.63726300";"5.37714000";5
503;"Novicento";"Void";;0;"48.01799200";"6.65582500";5
504;"Sauriciaco";"Sorcy";;0;"49.53718500";"4.53501300";5
505;"Scarponna";"Charpeigne (comm. De Dieulouard)";;0;"47.01569400";"4.82805100";5
506;"Vindeoera";"Vandœuvre-lès-Nancy";;0;"48.65749900";"6.16539600";5
507;"Vereduno";"Verdun-sur-Meuse";;0;"49.21223600";"5.62596800";5
508;"Villa Maorin";"Moranville";;0;"49.17313300";"5.54806800";5
509;"Remus";"Reims";;0;"49.25778900";"4.03192600";5
510;"Bridur Corte";"Brieulles-sur-Meuse";;0;"49.33584400";"5.18018800";5
511;"Mosomo";"Mouzon";;0;"45.80589100";"0.61481600";5
512;"Oriaco";"Oiry";;0;"49.02336300";"4.04727300";5
513;"Vico Santi Remidi";"Viel-Saint-Remy";;0;"49.62952500";"4.50339800";5
514;"Lauduno Cloata";"Laon";;0;"49.56389200";"3.62476000";5
515;"Suessionis";"Soissons";;0;"49.38166700";"3.32361100";5
516;"Bainissone";"Binson et Orquigny";;0;"49.09275400";"3.78788100";5
517;"Chariliaco";"Charly";;0;"45.64937800";"4.79490100";5
518;"Vindaria";"Vendières";;0;"48.87150000";"3.44706000";5
519;"Catalaunis";"Châlons-sur-Marne";;0;"48.95662200";"4.36288500";5
520;"Perta";"Perthes";;0;"48.47862100";"2.54928300";5
521;"Viromandis";"Saint-Quentin";;0;"49.84861100";"3.28638900";5
523;"Atravetes";"Arras";;0;"50.29121000";"2.77713600";5
524;"Camaraco";"Cambrai";;0;"50.17596000";"3.23566100";5
525;"Falmartis";"Famars";;0;"50.31522300";"3.51704600";5
526;"Turnaco";"Tournai";;0;"50.60566000";"3.38782600";5
527;"Silvanectis";"Senlis";;0;"49.20654000";"2.58465800";5
528;"Plaitiliaco";"Plailly";;0;"49.10353200";"2.58503100";5
529;"Buriaco";"Bury";;0;"52.24603700";"0.71251700";5
530;"Camiliaco";"Chambly";;0;"49.16627700";"2.24449900";5
531;"Ambianis";"Amiens";;0;"49.89417100";"2.29569500";5
532;"Sancti Petri";"Corbie (Church of St. Peter)";;0;"49.90829100";"2.51107300";5
533;"Viminao";"Le Vimeu";;1;"50.06500395";"1.67621590";4
534;"Wico in Pontio";"Étaples";;0;"50.51389700";"1.63885100";5
535;"Taroanna";"Thérouanne";;0;"50.63633400";"2.25771900";5
536;"Bononia";"Boulogne";;0;"46.79539100";"-1.31980400";5
537;"Mogontiaco";"Mainz";;0;"49.99999500";"8.27102400";5
538;"Argentorato/Strateburgo";"Strasbourg";;0;"48.87217800";"2.57654700";5
539;"Spira";"Spires";;0;"49.31655500";"8.43361500";5
540;"Warmacia";"Worms";;0;"49.66151300";"8.32120400";5
541;"Colonia";"Cologne";;0;"50.93836100";"6.95997400";5
542;"Tulbiaco";"Zülpich";;0;"50.69222800";"6.64726900";5
543;"Triecto";"Maastricht";;0;"50.85798500";"5.69698800";5
544;"Anderpus";"Anvers";;0;"51.22111000";"4.39970800";5
545;"Choae";"Huy";;0;"50.52153800";"5.23574500";5
546;"Deonante";"Dinant";;0;"50.26121800";"4.91255700";5
547;"Namuco";"Namur";;0;"50.46652800";"4.86618900";5
548;"Dorestate";"Wijk-bij-Duurstede";;0;"51.97750700";"5.32693000";5
549;"Frisia";"Frisia (Roughly provinces of Friesland, Drenthe, Groningen, Overijsel, Noord-Holland)";;1;"52.95442920";"5.16357375";3
550;"Basilia";"Basel";;0;"47.55810800";"7.58782600";5
551;"Betoregas";"Bourges";;0;"47.08056900";"2.39893200";5
552;"Bareloco";"Barlieu";;0;"47.48805000";"2.62984000";5
553;"Bellomonte";"Beaumont (comm. De Menetou-Salon)";;0;"47.23154000";"2.48862800";5
554;"Capudcervi";"Sacierges-Saint-Martin";;0;"46.49445600";"1.36461900";5
555;"Climone";"Clérmont";;0;"50.65896800";"5.88366800";5
556;"Dolus Vico";"Déols";;0;"46.82677700";"1.70104300";5
557;"Duno";"Dun-le-Poëlier";;0;"47.20328600";"1.75340200";5
558;"Mediolano Castro";"Melliant";;0;"46.78036800";"2.50417200";5
559;"Onaciaco";"Palluau";;0;"46.94368700";"1.31344100";5
560;"Rivarinna";"Rivarennes";;0;"46.63573000";"1.38600700";5
561;"Sesemo";"Souesmes";;0;"47.45765800";"2.17994300";5
562;"Virisione";"Vierzon";;0;"47.22174900";"2.06914200";5
563;"Lemovecas";"Limoges";;0;"45.83542400";"1.26448500";5
564;"Ambaciaco";"Ambazac";;0;"45.95841400";"1.40046300";5
565;"Analiaco";"Naillat";;0;"46.26486300";"1.63769400";5
566;"Blatomago";"Blond";;0;"46.04516300";"1.01737300";5
567;"Breciaco";"Bersac";;0;"44.41177400";"5.74990800";5
568;"Cabiriaco";"Chabrac";;0;"45.93247100";"0.73824200";5
569;"Campaniaco";"Champagnac";;0;"45.23557600";"1.20257800";5
570;"Caronno";"Charron";;0;"46.05973000";"2.56279000";5
571;"Carovicus";"Château-Chervix";;0;"45.60929600";"1.35329500";5
572;"Cociaco";"Coussac-Bonneval";;0;"45.51141100";"1.32405300";5
573;"Conpriniaco";"Compreignac";;0;"45.99192100";"1.27471000";5
574;"Curisiaco";"Curzac";;0;"45.63254000";"1.53521800";5
575;"Evauno";"Evaux";;0;"49.13447300";"5.65511200";5
576;"Ferruciaco";"Saint-Étienne de Fursac";;0;"46.14525400";"1.51138200";5
577;"Marciaco";"Marsac";;0;"45.06010500";"-0.69152800";5
578;"Montiniaco";"Montignac";;0;"45.80719500";"1.37131700";5
580;"Potincaco Castro";"Château-Ponsac";;0;"49.03380600";"6.16081700";5
581;"Sancto Aredio";"Saint-Yrieix-la-Perche";;0;"45.51990000";"1.20408000";5
582;"Selaniaco";"Salagnac";;0;"45.31141200";"1.19697700";5
583;"Serotenno";"Sardent";;0;"46.05138500";"1.85594300";5
585;"Vallaria";"Vallière";;0;"45.90665800";"2.03498000";5
586;"Icolisima";"Angoulème";;0;"45.64967600";"0.15686600";5
587;"Orgadoialo";"Orgedeuil";;0;"45.69044900";"0.49171000";5
588;"Santonas";"Saintes";;0;"45.74208000";"-0.62993300";5
589;"Albiaco";"Aujac";;0;"45.84500000";"-0.39416700";5
590;"Anisiaco";"Annezay";;0;"46.00903600";"-0.71189700";5
591;"Pectavis";"Poitiers";;0;"46.58026000";"0.34019600";5
592;"Antebrinnaco";"Ambernac";;0;"45.97995200";"0.54208000";5
593;"Areduno";"Ardin";;0;"46.47416400";"-0.56123200";5
594;"Benaiasco";"Benest";;0;"46.18635700";"0.36521300";5
595;"Braia";"Braye-sous-Faye";;0;"46.99182200";"0.34695800";5
596;"Brionno";"Brion";;0;"44.75472800";"3.07069900";5
597;"Briosso";"Brioux";;0;"46.14169700";"-0.22176800";5
598;"Callaco";"Chaillé-les-Marais";;0;"46.39750000";"-1.02138900";5
599;"Carvill[…]";"Carville";;0;"48.93055600";"-0.85777800";5
600;"Cella";"Celle-Lévescault";;0;"46.42560800";"0.18819000";5
601;"Curciaco";"Courçais";;0;"46.47070000";"2.43378000";5
603;"Interamnis";"Antran";;0;"46.85258500";"0.54321600";5
604;"Jusciaco";"Joussé";;0;"46.22716000";"0.47122300";5
605;"Landuconni";"Le Langon";;0;"46.43861100";"-0.94861100";5
606;"Locoteiaco";"Ligugé";;0;"46.52016300";"0.33259100";5
607;"Madronas";"Marnes";;0;"46.85639000";"-0.01945300";5
608;"Medolo";"Melle";;0;"44.56205400";"7.32049200";5
609;"Mironno";"Méron";;0;"47.38462378";"-1.12846366";5
610;"Neioialo";"Nueil";;0;"47.16305000";"0.30849800";5
611;"Noiordo";"Niort";;0;"46.32394600";"-0.46452100";5
613;"Porto Vediri";"Le Port Saint-Père";;0;"47.13278500";"-1.74971300";5
614;"Potento";"Pouant";;0;"47.00525400";"0.27164000";5
615;"Raciate Vico";"Rezé";;0;"47.19054600";"-1.56952900";5
616;"Sancti Maxentii";"Saint-Maixent";;0;"48.08957900";"0.65372100";5
618;"Teodericiaco";"Trizay (Vendée)";"Trizay-sur-le-Lay";0;"46.58976827";"-1.11397383";5
620;"Tremeolo";"La Trimouille";;0;"46.46715100";"1.03854000";5
621;"Turturonno";"Tourteron";;0;"49.53741100";"4.63788900";5
622;"Viriliaco";"Vrillé";;0;"46.94538200";"-0.34539700";5
623;"Vultaconno";"Voultegon";;0;"46.93155400";"-0.51756500";5
624;"Crimea";;;1;"45.35889986";"34.29932146";3
625;"Unknown (Syria)";;;1;"36.16338320";"37.06787527";3
626;"Unknown (Egypt)";;;1;"30.43801687";"31.44286751";3
627;"al-Fustat";"Cairo";;0;"30.01796100";"31.23768400";5
628;"Byzantine military mint (mobile?)";;;1;"34.91184002";"36.89209294";3
689;"Cisomo Vico";"Ciran-la-Latte";;0;"47.06050700";"0.87340100";5
930;"Bonna";"Bonn";;0;"50.73743000";"7.09820700";5
931;"Noviomagus";"Nijmegen";;0;"51.81256300";"5.83722600";5
932;"Airono";"Airon-Notre-Dame";;0;"50.43683300";"1.65412200";5
933;"Hispalis";"Seville";;0;"37.38909200";"-5.98445900";5
934;"Aksum";"Aksum";;0;"14.13403200";"38.74729000";5
1355;"Hamadān (AH/AHM/KWN AH/KWN AHM)";"Hamedan";"Ancient Ecbatana";0;"34.79929400";"48.51220900";5
1356;"Amul (AM), Tabaristan";"Amol";;0;"36.469722";"52.350833";5
1357;"Ardashir-Khwarrah (ART/ARTHŠTR/ ARTHŠTRGDH)";"Firuzabad";"Gor";0;"28.8528648953";"52.5326816606";5
1358;"Ohrmazd-Ardashir (AW/AWH)";"Ahwaz";"Sūq al-Ahwaz";0;"31.31671200";"48.68438000";5
1359;"Eran-Khwarrah-Shāpūr (AY/AYL[early])";"Susa";"Bahram";0;"32.1887935";"48.2537285";5
1360;"Biramkobadh (BRM)";"?";;0;"28.81740500";"52.96509000";3
1361;"Bishapur (BYŠ/BŠHP/BŠHPW)";"Faliyan";"Veh Sabur";0;"29.7779115";"51.5710073";5
1362;"Darabgird (DA/DAL/DALAPKR)";"Dārāb";;0;"28.755075";"54.544772";5
1363;"Jahrum (Near Darabgird) (DA+G/DA+GARWM)";"Jahrom";;0;"28.75595100";"54.55467900";5
1364;"Fasa (Near Darabgird) (DA+P)";"Fasa";;0;"28.93147600";"53.64264600";5
1365;"Rew-Ardashir (LYW/ LYWARTHŠT/KWN LYW/GNC LYW)";"Bushehr";"Bandar Bushehr";0;"28.91191900";"50.83672100";5
1366;"Dašt-Maysan (DŠ or DŠT)";"?";;0;"30.30808500";"51.95434000";3
1367;"Gay (GD)";"Isfahan";"Jayy / جي";0;"32.65107000";"51.67881000";5
1368;"Gurgan-Shahristan (GW[later]/GWL)";"Gorgan";"Jorjan";0;"37.2580556";"55.1688888888889";5
1369;"Khuzistān (HWC)";"Khuzestan";;1;"32.283333";"48.516667";3
1370;"Karzi (KA/KAL/KALCYDY)";"Karzin";"Kawad-Khwarrah";0;"28.4325";"53.124722";5
1371;"Qubadh Xwarrah (KWAT)";;;0;"28.85590100";"54.83276400";3
1372;"Ram-Ohrmazd (LAM)";"Ramhurmuz";"Ramhormozd";0;"31.28";"49.603611";5
1373;"Ray (LD/LDY/LY)";"Tehran";;0;"35.594267";"51.447163";5
1374;"?";;;0;"35.95281";"52.63545";3
1375;"Nihawand (NY)";"Nahavand";"Mah al-Basra";0;"34.18761";"48.367981";5
1376;"Nahr-Tira (NHR)";;;0;"30.87551300";"49.71313500";3
1377;"Stakhr (ST/STHL)";"Istakhr";"Estakhr";0;"29.98083300";"52.90944400";5
1378;"Shiraz (Š/ŠY/ŠYLAC)";"Shiraz";;0;"29.59048485";"52.57565215";5
1379;"Tawwah (TART)";"Firuzabad";"Firuzabad";0;"28.85298400";"52.53244600";5
1380;"Ṭabarestān (TPWRSTAN)";"Sari";"Ancient province of Māzandarān";0;"36.56560000";"53.05880000";5
1381;"Weh-Andiyok-Shapur (WH/WHY)";"Gundeshapur";"Gondishapour";0;"32.28046550";"48.51768850";5
1382;"Bihqubadh (WYH)";;;0;"28.41233900";"53.36059600";3
1383;"Weh-az-Amid-Kawad (WYHC)";"Behbahan";"Arrajan";0;"30.66282600";"50.30914100";5
1384;"Yazd (YZ)";"Yazd";;0;"31.89218700";"54.35877000";5
1385;"Al-Kūfa (AKWLA)";"Kufa";"الكوفة";0;"32.03443801";"44.40310466";5
1387;"Ctesiphon (AS)";"Salman Pak";"Asuristan";0;"33.094703";"44.5812226667";5
1388;"Adurbadagan (AT)";"Ganzak";"Azerbaijān";0;"37.012264";"46.201883";5
1389;"Mobile Court Mint - Ctesiphon (BBA)";"Salman Pak";"Al-Madain";0;"33.094703";"44.5812226667";5
1390;"Basra (BCRA/BJRA)";"Al-Baṣra";;0;"30.50810300";"47.78348900";5
1392;"Maysān (MY)";"Naysan";"Kark-Meshan ";0;"30.80934250";"47.56280400";5
1393;"Forat-Meshan (PL)";"Maghlub";"Vahman-Ardashir";0;"30.7826951";"47.7010833";5
1394;"?";"Kut (80km SE of Kut)";;0;"32.33861";"45.93362";5
1395;"Weh-Kawad (WYH)";"Al-Hindiya";;1;"32.540791";"44.22048";4
1396;"Weh-az-Andiôk-Khusro (WYHC)";"Al-Madain";"Antiocheia Chosroou";1;"33.048229";"44.582087";4
1397;"Abarshahr (AP/APL)";"Nishapur";"Nev-Shapur";0;"36.202448";"58.798373";5
1398;"Anbir (ANBYR)";;;0;"36.78435900";"65.29174800";3
1399;"Balkh (BHL)";"Balkh";"Ancient Bactria";0;"36.7678774387";"66.9012833898";5
1400;"? (near Bisotun) (BN)";"Kermanshah";"Ancient Carmania";1;"34.5";"47.5";4
1401;"Bist, Sakastan (BŠT/ BYST)";"Qal`eh-ye Bost";;0;"31.4881";"64.3717";5
1402;"Garm-Kirmān (GLM)";"Bam";;1;"29.1156331155";"58.3691478143";5
1403;"?";;;0;"36.85472";"63.90747";3
1404;"Herat, Khorasan (HL[later]/HLY/HLYDY/HLYDW)";"Herat";;0;"34.346802";"62.189883";5
1405;"Kirman (KL)";"Sirjan";"Shiragan";0;"29.43654300";"55.66864500";5
1406;"Kirmān (KRMAN)";"Kirmān";;0;"30.28387270";"57.08005130";5
1407;"Marw (ML/MLW/MLWY)";"Merw";"Bayramaly";0;"37.669926";"62.177081";5
1408;"Marw al-Rudh (MRWRWT)";"?";;0;"37.36288200";"65.20385700";3
1409;"?";;;0;"29.96604";"57.64526";3
1410;"Narmāšir (NAR)";"Narmashir";;0;"28.87209090";"58.27906210";5
1411;"Sarkhas (KH)";;;0;"35.75691500";"62.69897500";3
1412;"Sakastan (N/S/SK/SKSTN)";"Zaranj";"Sistan";0;"30.96";"61.86";5
2613;"al-Bab";"Derbent";;0;"42.06742007";"48.28909081";5
2614;"Caralis";"Cagliari";;0;"39.21488560";"9.10951885";5
2615;"Constantine in Numidia";;;0;"36.33432480";"6.61617292";5
2616;"Ostia";;;0;"41.73111174";"12.28626712";5
2617;"Treviso ";"Treviso ";;0;"45.66688462";"12.24304019";5
2618;"Wāsiṭ";;"Wasit / واسط";0;"32.69447883";"45.68479395";5
2619;"Alexandretta";;;0;"36.57741904";"36.18758917";5
3013;"Rakkah";"Raqqa";"al-Raqqah";0;"35.94999543";"39.01669842";5
3413;"Unknown (Southern Gaul)";;;1;"45.50442157";"3.20800066";3
3414;"Unknown (East Roman)";;;1;"34.28554878";"26.83410586";3
3415;"Arelato or Lugdunum";"Arles or Lyons";;1;"44.65863693";"4.80651678";4
3813;"Unknown (Gaul)";;;1;"46.34540845";"2.29393791";3
4213;"Unknown (Roman)";;;1;"36.18338287";"18.67812173";3
4214;"Unknown (West Roman)";;;1;"38.25543274";"10.70399255";3
4613;"Unknown (Italy)";;;1;"43.22518924";"12.02218040";3
4614;"Unknown (Asia Minor)";;;1;"35.64004873";"38.78406171";3
4615;"Unknown (Balkans)";;;1;"21.85564091";"42.25697554";3
4616;"Gallic mint or Roma";;;1;"44.92980194";"7.98343573";3
5013;"Unknown (Palestine)";;;1;"34.96195366";"31.93551259";3
5014;"Unknown (Sasanian Empire)";;;1;"33.97199334";"48.77921799";3
5015;"Unknown (Palestine/Jordan)";;;1;"35.81812919";"31.34023499";3
5016;"Unknown (al-Jazira)";;;1;"39.44145544";"35.98942981";3
5017;"Unknown (Greater Syria)";;;1;"37.68596718";"34.84343103";3
5018;"Unknown (North Syria)";;;1;"37.68596718";"36.48565917";3
5019;"Unknown (Umayyad)";;;1;"33.5130695";"36.3095814";3
5413;"al-Mawsil";"Mosul";"الموصل";0;"36.34368838";"43.09971206";5
5414;"Sarmin";;;1;"36.72574637";"35.90343408";4
5415;"Balih";"Ain al-'Arus (spring)";;1;"38.93999491";"36.67027194";4
5416;"Irminiya";;;1;"44.57916396";"40.00468353";3
5813;"Diocletianopolis";"Khirbat a-Sheraf";"Sarafa";0;"34.52171801";"31.61608964";5
6213;"Jibrin (Uncertain)";"Jibrin";"Jabrin";1;"37.25999526";"36.17999841";3
6613;"Unknown (Iberia)";;;1;"40.41659708";"-3.70379883";3
7013;"Aballo";"Avallon";;0;"47.49082832";"3.90916268";5
7014;"Sagensis ";"Sées";"Sagiens";0;"48.60527321";"0.17193755";5
7413;"Luna";"Luni";"Ortonovo";0;"44.08471889";"10.04194317";5
7813;"Armorica";"Armorique";"Aremorica";0;"48.12958319";"-1.67724447";4
7814;"Solimnli";"Soulangy";"Soulangy (Sarry)";1;"48.94332914";"-0.21888350";5
7815;"Arelenco";"Arlanc";"Arlanc (Puy-de-Dôme";0;"45.41380770";"3.72461280";5
8213;"Solliaco Vici";"Sully-sur-Loire";"Sully-sur-Loire (Loiret)";0;"47.76540532";"2.37388797";5
8214;"Bercillo";"Breuilaufa";"Breuilaufa (Haute-Vienne)";0;"46.04272140";"1.10423610";5
8215;"Cabanisio";"Chabanais";"Chabanès";0;"45.87355236";"0.71879596";5
8613;"Tidiricia";"Thiré";"Thiré (Vendée)";0;"46.54999714";"-1.00610414";5
8614;"Teodericia";"Tercé";"Tercé (Vienne)";0;"46.51660147";"0.56394437";5
9013;"Dufciaco Curte Sci Martin";"Church of St. Martin at Doussay (Vienne)";"Église Saint-Martin de Doussay";0;"46.84360694";"0.27527075";5
9014;"Novovico";"Nouic (Haute-Vienne)";"Noic ";0;"46.06083228";"0.92054859";5
9015;"Beliniancus";"Belin";"Saint-Ouen-en-Belin";0;"47.85161341";"0.23642760";5
9413;"Theodeberciaco";"Thiverzay";"Thiverzay (Vendée)";0;"46.46728619";"-0.80705543";5
9415;"VTVAINOCA ";"Vitry-le-Brûlé";"Vitry-en-Perthois (Marne)";0;"48.74833207";"4.62555116";5
9416;"Sci Martini Loco Teiaco";"Saint-Martin de Ligugé";"Abbey of St. Martin of Ligugé";0;"46.51721963";"0.33111003";5
9422;"Basniaco";" Besné (Loire-Atlantique)";" Besné ";0;"47.49999928";"-2.49999347";5
9816;"Gavaronno";"Javron-les-Chapelles";"Javron (Mayenne)";0;"48.41747523";"-0.33529618";5
13413;"Serdica";"Sofia";;0;"42.69833171";"23.31993240";5
